DISCLAIMER,variable_name,usage_count
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.forage_ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.fat_percent_acceptable,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.23,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.44,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.50,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.104,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.110,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.301,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.302,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.dry_matter_intake_total,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.dm,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.CP,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ADF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NDF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.lignin,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ash,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.phosphorus,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.potassium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.N,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.as_fed,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.EE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.starch,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.TDN,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.DE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.calcium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat_percentage,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf_percent,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ME,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_maintenance_and_activity,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_lactation,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_growth,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.metabolizable_protein,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEmaint_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEa_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEpreg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEl_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.MP_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.Ca_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.P_req,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.P_req_process,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.DMIest_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_BW,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_milk_production_reduction_pen,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_essential_amino_acid_requirement,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.total_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.maintenance_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.lactation_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.growth_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.metabolizable_protein_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.calcium_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.phosphorus_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.dry_matter_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.forage_ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.fat_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.is_valid_heifer_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.is_valid_cow_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.total_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.maintenance_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.lactation_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.growth_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.metabolizable_protein_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.calcium_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.phosphorus_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.dry_matter_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.forage_ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.fat_percent_acceptable,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.202,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.50,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.110,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.95,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.104,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.44,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.302,0
,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.23,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.202,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.50,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.110,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.95,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.104,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.44,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.302,0
,EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.23,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder,0
,AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.cow_id,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.pen_id,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.days_in_milk,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.estimated_daily_milk_produced,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.milk_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.milk_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.milk_lactose,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.parity,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.days_born,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.days_in_pregnancy,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.animal_type,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.TBV_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.TBV_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.E_permanent_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.E_permanent_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.E_temporary_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.E_temporary_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.phenotype_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.phenotype_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.EBV_fat,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.EBV_protein,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.ranking_index,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.is_milking,0
,AnimalModuleReporter.report_milk.milk_data_at_milk_update.simulation_day,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.23,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.50,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.104,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.302,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total,0
,AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.202,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.216,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.dry_matter_intake_total,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.byproducts_total,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.50,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.110,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.95,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.104,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.44,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.301,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.302,0
,AnimalModuleReporter.report_daily_herd_total_ration.ration_daily_feed_total_across_pens.23,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.herd_average_genetics.ranking_index,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.calves_average_genetics.ranking_index,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.ranking_index,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.ranking_index,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.ranking_index,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.TBV_fat,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.TBV_protein,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_permanent_fat,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_permanent_protein,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_temporary_fat,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_temporary_protein,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.phenotype_fat,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.phenotype_protein,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.EBV_fat,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.EBV_protein,0
,AnimalModuleReporter.report_average_genetics.cow_average_genetics.ranking_index,0
,ManureManager._record_manure_request_results.on_farm_manure.dry_matter_mass,0
,ManureManager._record_manure_request_results.on_farm_manure.dry_matter_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.total_manure_mass,0
,ManureManager._record_manure_request_results.on_farm_manure.organic_nitrogen_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.inorganic_nitrogen_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.ammonium_nitrogen_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.organic_phosphorus_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.inorganic_phosphorus_fraction,0
,ManureManager._record_manure_request_results.on_farm_manure.nitrogen,0
,ManureManager._record_manure_request_results.on_farm_manure.phosphorus,0
,ManureManager._record_manure_request_results.on_farm_manure.request_julian_day,0
,ManureManager._record_manure_request_results.on_farm_manure.request_calendar_year,0
,ManureManager._record_manure_request_results.off_farm_manure.dry_matter_mass,0
,ManureManager._record_manure_request_results.off_farm_manure.dry_matter_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.total_manure_mass,0
,ManureManager._record_manure_request_results.off_farm_manure.organic_nitrogen_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.inorganic_nitrogen_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.ammonium_nitrogen_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.organic_phosphorus_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.inorganic_phosphorus_fraction,0
,ManureManager._record_manure_request_results.off_farm_manure.nitrogen,0
,ManureManager._record_manure_request_results.off_farm_manure.phosphorus,0
,ManureManager._record_manure_request_results.off_farm_manure.request_julian_day,0
,ManureManager._record_manure_request_results.off_farm_manure.request_calendar_year,0
,Field._record_manure_application.manure_application.field='field_1'.field_coverage,0
,Field._record_manure_application.manure_application.field='field_1'.surface_remainder_fraction,0
,Field._record_manure_application.manure_application.field='field_1'.phosphorus,0
,Field._record_manure_application.manure_application.field='field_1'.potassium,0
,Field._record_manure_application.manure_request.field='field_1'.dry_matter_mass,0
,Field._record_manure_application.manure_request.field='field_1'.dry_matter_fraction,0
,Field._record_manure_application.manure_request.field='field_1'.field_coverage,0
,Field._record_manure_application.manure_request.field='field_1'.application_depth,0
,Field._record_manure_application.manure_request.field='field_1'.surface_remainder_fraction,0
,Field._record_manure_application.manure_request.field='field_1'.nitrogen,0
,Field._record_manure_application.manure_request.field='field_1'.phosphorus,0
,Field._record_manure_application.manure_request.field='field_1'.potassium,0
,Field._record_manure_application.manure_request.field='field_1'.day,0
,Field._record_manure_application.manure_request.field='field_1'.year,0
,Field._record_manure_application.manure_request.field='field_1'.field_size,0
,Field._record_manure_application.manure_request.field='field_1'.field_name,0
,Field._record_manure_application.manure_request.field='field_1'.average_clay_percent,0
,Field._record_fertilizer_application.fertilizer_application.field='field_1'.ammonium_fraction,0
,Field._record_fertilizer_application.fertilizer_application.field='field_1'.surface_remainder_fraction,0
,Field._record_manure_application.manure_application.field='field_2'.field_coverage,0
,Field._record_manure_application.manure_application.field='field_2'.surface_remainder_fraction,0
,Field._record_manure_application.manure_application.field='field_2'.phosphorus,0
,Field._record_manure_application.manure_application.field='field_2'.potassium,0
,Field._record_manure_application.manure_request.field='field_2'.dry_matter_mass,0
,Field._record_manure_application.manure_request.field='field_2'.dry_matter_fraction,0
,Field._record_manure_application.manure_request.field='field_2'.field_coverage,0
,Field._record_manure_application.manure_request.field='field_2'.application_depth,0
,Field._record_manure_application.manure_request.field='field_2'.surface_remainder_fraction,0
,Field._record_manure_application.manure_request.field='field_2'.nitrogen,0
,Field._record_manure_application.manure_request.field='field_2'.phosphorus,0
,Field._record_manure_application.manure_request.field='field_2'.potassium,0
,Field._record_manure_application.manure_request.field='field_2'.day,0
,Field._record_manure_application.manure_request.field='field_2'.year,0
,Field._record_manure_application.manure_request.field='field_2'.field_size,0
,Field._record_manure_application.manure_request.field='field_2'.field_name,0
,Field._record_manure_application.manure_request.field='field_2'.average_clay_percent,0
,Field._record_fertilizer_application.fertilizer_application.field='field_2'.ammonium_fraction,0
,Field._record_fertilizer_application.fertilizer_application.field='field_2'.surface_remainder_fraction,0
,Field._record_planting.crop_planting.field='field_1'.heat_scheduled_harvest,0
,Field._record_planting.crop_planting.field='field_2'.heat_scheduled_harvest,0
,CropManagement._record_yield.harvest_yield.field='field_1'.wet_yield,0
,CropManagement._record_yield.harvest_yield.field='field_1'.nitrogen,0
,CropManagement._record_yield.harvest_yield.field='field_1'.phosphorus,0
,CropManagement._record_yield.harvest_yield.field='field_1'.yield_residue,0
,CropManagement._record_yield.harvest_yield.field='field_1'.residue_nitrogen,0
,CropManagement._record_yield.harvest_yield.field='field_1'.residue_phosphorus,0
,CropManagement._record_yield.harvest_yield.field='field_1'.harvest_index,0
,CropManagement._record_yield.harvest_yield.field='field_1'.planting_year,0
,CropManagement._record_yield.harvest_yield.field='field_1'.planting_day,0
,CropManagement._record_yield.harvest_yield.field='field_2'.wet_yield,0
,CropManagement._record_yield.harvest_yield.field='field_2'.nitrogen,0
,CropManagement._record_yield.harvest_yield.field='field_2'.phosphorus,0
,CropManagement._record_yield.harvest_yield.field='field_2'.yield_residue,0
,CropManagement._record_yield.harvest_yield.field='field_2'.residue_nitrogen,0
,CropManagement._record_yield.harvest_yield.field='field_2'.residue_phosphorus,0
,CropManagement._record_yield.harvest_yield.field='field_2'.harvest_index,0
,CropManagement._record_yield.harvest_yield.field='field_2'.planting_year,0
,CropManagement._record_yield.harvest_yield.field='field_2'.planting_day,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13840,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13841,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13842,0
